index, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
1, 2023/03/17 02:51:01.633, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 02:52:01.635, 158.45 W, 72, 99 %, 9093 MiB
1, 2023/03/17 02:52:01.636, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 02:53:01.638, 149.87 W, 71, 99 %, 9093 MiB
1, 2023/03/17 02:53:01.638, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 02:54:01.640, 159.84 W, 73, 95 %, 9093 MiB
1, 2023/03/17 02:54:01.640, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 02:55:01.642, 163.18 W, 73, 99 %, 9093 MiB
1, 2023/03/17 02:55:01.642, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 02:56:01.644, 162.54 W, 72, 100 %, 9093 MiB
1, 2023/03/17 02:56:01.648, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 02:57:01.650, 134.28 W, 73, 100 %, 9093 MiB
1, 2023/03/17 02:57:01.650, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 02:58:01.652, 139.51 W, 73, 100 %, 9093 MiB
1, 2023/03/17 02:58:01.652, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 02:59:01.654, 145.43 W, 73, 99 %, 9093 MiB
1, 2023/03/17 02:59:01.655, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:00:01.656, 138.47 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:00:01.657, 1.18 W, 39, 0 %, 21 MiB
0, 2023/03/17 03:01:01.658, 136.47 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:01:01.660, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:02:01.661, 136.57 W, 73, 98 %, 9093 MiB
1, 2023/03/17 03:02:01.662, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:03:01.663, 128.20 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:03:01.664, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:04:01.665, 141.18 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:04:01.666, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:05:01.667, 159.66 W, 72, 100 %, 9093 MiB
1, 2023/03/17 03:05:01.669, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:06:01.671, 157.85 W, 72, 100 %, 9093 MiB
1, 2023/03/17 03:06:01.672, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:07:01.673, 136.23 W, 73, 99 %, 9093 MiB
1, 2023/03/17 03:07:01.674, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:08:01.675, 154.26 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:08:01.676, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:09:01.677, 154.07 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:09:01.678, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:10:01.680, 160.45 W, 72, 100 %, 9093 MiB
1, 2023/03/17 03:10:01.682, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:11:01.683, 157.50 W, 73, 99 %, 9093 MiB
1, 2023/03/17 03:11:01.684, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:12:01.685, 162.07 W, 73, 100 %, 9093 MiB
1, 2023/03/17 03:12:01.685, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:13:01.687, 131.42 W, 73, 100 %, 9093 MiB
1, 2023/03/17 03:13:01.688, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:14:01.689, 139.42 W, 72, 100 %, 9093 MiB
1, 2023/03/17 03:14:01.691, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:15:01.692, 142.86 W, 73, 100 %, 9093 MiB
1, 2023/03/17 03:15:01.693, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:16:01.694, 138.66 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:16:01.695, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:17:01.696, 136.38 W, 72, 96 %, 9093 MiB
1, 2023/03/17 03:17:01.697, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:18:01.699, 137.23 W, 72, 95 %, 9093 MiB
1, 2023/03/17 03:18:01.699, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:19:01.701, 137.61 W, 72, 98 %, 9093 MiB
1, 2023/03/17 03:19:01.704, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:20:01.706, 132.10 W, 73, 99 %, 9093 MiB
1, 2023/03/17 03:20:01.707, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:21:01.708, 131.83 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:21:01.709, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:22:01.711, 151.75 W, 72, 100 %, 9093 MiB
1, 2023/03/17 03:22:01.711, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:23:01.712, 156.99 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:23:01.714, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:24:01.715, 161.18 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:24:01.718, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:25:01.719, 149.21 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:25:01.720, 1.16 W, 37, 0 %, 21 MiB
0, 2023/03/17 03:26:01.721, 162.61 W, 73, 99 %, 9093 MiB
1, 2023/03/17 03:26:01.722, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:27:01.723, 156.61 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:27:01.725, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:28:01.726, 156.90 W, 73, 100 %, 9093 MiB
1, 2023/03/17 03:28:01.727, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:29:01.729, 161.12 W, 73, 100 %, 9093 MiB
1, 2023/03/17 03:29:01.733, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:30:01.734, 135.57 W, 73, 99 %, 9093 MiB
1, 2023/03/17 03:30:01.737, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:31:01.739, 128.20 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:31:01.740, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:32:01.742, 127.43 W, 73, 100 %, 9093 MiB
1, 2023/03/17 03:32:01.742, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:33:01.744, 145.61 W, 73, 99 %, 9093 MiB
1, 2023/03/17 03:33:01.748, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:34:01.750, 139.13 W, 73, 99 %, 9093 MiB
1, 2023/03/17 03:34:01.750, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:35:01.752, 129.54 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:35:01.753, 1.15 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:36:01.754, 137.42 W, 73, 98 %, 9093 MiB
1, 2023/03/17 03:36:01.755, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 03:37:01.757, 141.01 W, 72, 100 %, 9093 MiB
1, 2023/03/17 03:37:01.757, 1.16 W, 37, 0 %, 21 MiB
0, 2023/03/17 03:38:01.759, 159.88 W, 72, 100 %, 9093 MiB
1, 2023/03/17 03:38:01.759, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:39:01.761, 151.63 W, 73, 99 %, 9093 MiB
1, 2023/03/17 03:39:01.762, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:40:01.763, 153.40 W, 73, 100 %, 9093 MiB
1, 2023/03/17 03:40:01.764, 1.16 W, 37, 0 %, 21 MiB
0, 2023/03/17 03:41:01.765, 137.23 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:41:01.767, 1.16 W, 37, 0 %, 21 MiB
0, 2023/03/17 03:42:01.768, 139.58 W, 72, 100 %, 9093 MiB
1, 2023/03/17 03:42:01.772, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:43:01.774, 161.94 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:43:01.778, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:44:01.780, 160.33 W, 73, 99 %, 9093 MiB
1, 2023/03/17 03:44:01.780, 1.16 W, 37, 0 %, 21 MiB
0, 2023/03/17 03:45:01.782, 162.07 W, 73, 100 %, 9093 MiB
1, 2023/03/17 03:45:01.783, 1.16 W, 37, 0 %, 21 MiB
0, 2023/03/17 03:46:01.784, 131.93 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:46:01.786, 1.16 W, 37, 0 %, 21 MiB
0, 2023/03/17 03:47:01.788, 144.86 W, 73, 99 %, 9093 MiB
1, 2023/03/17 03:47:01.790, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:48:01.791, 137.75 W, 73, 100 %, 9093 MiB
1, 2023/03/17 03:48:01.794, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:49:01.795, 157.73 W, 72, 93 %, 9093 MiB
1, 2023/03/17 03:49:01.798, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:50:01.800, 160.04 W, 73, 99 %, 9093 MiB
1, 2023/03/17 03:50:01.802, 1.16 W, 37, 0 %, 21 MiB
0, 2023/03/17 03:51:01.803, 141.18 W, 72, 100 %, 9093 MiB
1, 2023/03/17 03:51:01.804, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:52:01.805, 136.66 W, 73, 97 %, 9093 MiB
1, 2023/03/17 03:52:01.809, 1.15 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:53:01.811, 136.76 W, 72, 97 %, 9093 MiB
1, 2023/03/17 03:53:01.811, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:54:01.813, 143.24 W, 73, 99 %, 9093 MiB
1, 2023/03/17 03:54:01.813, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:55:01.815, 129.34 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:55:01.815, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:56:01.817, 160.52 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:56:01.819, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:57:01.820, 155.33 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:57:01.826, 1.15 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:58:01.827, 165.21 W, 73, 100 %, 9093 MiB
1, 2023/03/17 03:58:01.828, 1.15 W, 38, 0 %, 21 MiB
0, 2023/03/17 03:59:01.830, 140.42 W, 72, 99 %, 9093 MiB
1, 2023/03/17 03:59:01.835, 1.15 W, 38, 0 %, 21 MiB
0, 2023/03/17 04:00:01.836, 138.01 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:00:01.837, 1.16 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:01:01.838, 137.33 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:01:01.839, 1.15 W, 38, 0 %, 21 MiB
0, 2023/03/17 04:02:01.840, 127.34 W, 72, 100 %, 9093 MiB
1, 2023/03/17 04:02:01.841, 1.16 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:03:01.843, 158.84 W, 73, 100 %, 9093 MiB
1, 2023/03/17 04:03:01.843, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:04:01.845, 160.71 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:04:01.845, 1.15 W, 38, 0 %, 21 MiB
0, 2023/03/17 04:05:01.847, 164.22 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:05:01.848, 1.15 W, 38, 0 %, 21 MiB
0, 2023/03/17 04:06:01.849, 139.27 W, 72, 100 %, 9093 MiB
1, 2023/03/17 04:06:01.853, 1.16 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:07:01.854, 137.34 W, 72, 96 %, 9093 MiB
1, 2023/03/17 04:07:01.855, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:08:01.856, 139.32 W, 73, 91 %, 9093 MiB
1, 2023/03/17 04:08:01.862, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:09:01.863, 143.24 W, 73, 100 %, 9093 MiB
1, 2023/03/17 04:09:01.864, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:10:01.865, 150.83 W, 73, 100 %, 9093 MiB
1, 2023/03/17 04:10:01.869, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:11:01.870, 155.09 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:11:01.871, 1.15 W, 38, 0 %, 21 MiB
0, 2023/03/17 04:12:01.873, 151.59 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:12:01.877, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:13:01.878, 157.47 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:13:01.883, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:14:01.885, 131.52 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:14:01.889, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:15:01.890, 137.90 W, 72, 96 %, 9093 MiB
1, 2023/03/17 04:15:01.895, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:16:01.897, 145.23 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:16:01.898, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:17:01.899, 126.70 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:17:01.900, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:18:01.902, 155.50 W, 73, 99 %, 9093 MiB
1, 2023/03/17 04:18:01.907, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:19:01.908, 155.09 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:19:01.909, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:20:01.910, 162.70 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:20:01.913, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:21:01.914, 141.46 W, 73, 99 %, 9093 MiB
1, 2023/03/17 04:21:01.915, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:22:01.916, 137.68 W, 72, 98 %, 9093 MiB
1, 2023/03/17 04:22:01.917, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:23:01.919, 136.66 W, 73, 98 %, 9093 MiB
1, 2023/03/17 04:23:01.920, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:24:01.922, 145.43 W, 73, 100 %, 9093 MiB
1, 2023/03/17 04:24:01.922, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:25:01.924, 136.66 W, 72, 100 %, 9093 MiB
1, 2023/03/17 04:25:01.925, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:26:01.926, 158.13 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:26:01.927, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:27:01.928, 148.63 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:27:01.929, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:28:01.931, 157.65 W, 72, 100 %, 9093 MiB
1, 2023/03/17 04:28:01.936, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:29:01.938, 143.27 W, 72, 100 %, 9093 MiB
1, 2023/03/17 04:29:01.939, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:30:01.940, 124.19 W, 67, 62 %, 9093 MiB
1, 2023/03/17 04:30:01.942, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:31:01.943, 145.24 W, 71, 99 %, 9093 MiB
1, 2023/03/17 04:31:01.945, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 04:32:01.946, 138.66 W, 74, 99 %, 9093 MiB
1, 2023/03/17 04:32:01.952, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 04:33:01.953, 137.14 W, 74, 97 %, 9093 MiB
1, 2023/03/17 04:33:01.954, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 04:34:01.956, 137.90 W, 71, 99 %, 9093 MiB
1, 2023/03/17 04:34:01.956, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 04:35:01.958, 137.04 W, 72, 96 %, 9093 MiB
1, 2023/03/17 04:35:01.964, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 04:36:01.965, 137.54 W, 72, 98 %, 9093 MiB
1, 2023/03/17 04:36:01.968, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 04:37:01.970, 129.53 W, 73, 99 %, 9093 MiB
1, 2023/03/17 04:37:01.970, 1.15 W, 38, 0 %, 21 MiB
0, 2023/03/17 04:38:01.972, 132.21 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:38:01.972, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:39:01.974, 141.91 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:39:01.974, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:40:01.976, 149.07 W, 72, 100 %, 9093 MiB
1, 2023/03/17 04:40:01.981, 1.15 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:41:01.983, 165.27 W, 73, 99 %, 9093 MiB
1, 2023/03/17 04:41:01.984, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:42:01.985, 160.04 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:42:01.990, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:43:01.991, 154.68 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:43:01.995, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:44:01.997, 148.96 W, 73, 99 %, 9093 MiB
1, 2023/03/17 04:44:01.997, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:45:01.999, 152.26 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:45:01.999, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:46:02.001, 155.38 W, 73, 100 %, 9093 MiB
1, 2023/03/17 04:46:02.002, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:47:02.003, 133.90 W, 73, 99 %, 9093 MiB
1, 2023/03/17 04:47:02.007, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:48:02.008, 142.48 W, 72, 100 %, 9093 MiB
1, 2023/03/17 04:48:02.011, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:49:02.013, 143.24 W, 73, 100 %, 9093 MiB
1, 2023/03/17 04:49:02.013, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:50:02.015, 145.61 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:50:02.016, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:51:02.017, 136.47 W, 72, 97 %, 9093 MiB
1, 2023/03/17 04:51:02.018, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:52:02.019, 137.42 W, 72, 96 %, 9093 MiB
1, 2023/03/17 04:52:02.022, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:53:02.024, 137.23 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:53:02.025, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:54:02.027, 130.10 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:54:02.029, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:55:02.031, 140.32 W, 72, 99 %, 9093 MiB
1, 2023/03/17 04:55:02.033, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:56:02.034, 150.99 W, 72, 100 %, 9093 MiB
1, 2023/03/17 04:56:02.035, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:57:02.036, 149.85 W, 72, 100 %, 9093 MiB
1, 2023/03/17 04:57:02.037, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:58:02.038, 156.52 W, 72, 100 %, 9093 MiB
1, 2023/03/17 04:58:02.039, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 04:59:02.040, 140.46 W, 73, 99 %, 9093 MiB
1, 2023/03/17 04:59:02.041, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 05:00:02.042, 158.84 W, 72, 98 %, 9093 MiB
1, 2023/03/17 05:00:02.043, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 05:01:02.044, 163.13 W, 72, 83 %, 9093 MiB
1, 2023/03/17 05:01:02.045, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 05:02:02.046, 158.55 W, 72, 99 %, 9093 MiB
1, 2023/03/17 05:02:02.050, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 05:03:02.051, 161.69 W, 73, 100 %, 9093 MiB
1, 2023/03/17 05:03:02.052, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 05:04:02.054, 159.69 W, 73, 99 %, 9093 MiB
1, 2023/03/17 05:04:02.054, 1.14 W, 37, 0 %, 21 MiB
0, 2023/03/17 05:05:02.056, 134.37 W, 72, 99 %, 9093 MiB
1, 2023/03/17 05:05:02.057, 1.14 W, 37, 0 %, 21 MiB
